ResourceID,MONNO,MONNO_TYPE,MONNAMEQ,NAME_TYPE,TPQ,TPQ_TYPE,TPQPREC_Valueid,TAQ,TAQ_TYPE,TAQPREC_Valueid,DESCRIPTION,DESCRIPTION_TYPE,WKT,DES_Valueid,REFERENCE,TYPE_Valueid,CP_Valueid
00000000-0000-0000-0000-0000000lhd25,,,,,,,,,,,"""Structure 4. Pitched limestone rubble walls. Structure more than 13.4m long and more than 5.3m wide internally. Western floors of clay, eastern of mortar. Walls about 0.85m wide, An oval pit cut the earliest floor. Rare iron tripods were recovered from this pit, as well as the bones of a 2-3 month old piglet. Possible traders building. A piglet was also found at 9-11 Monson Street in 2009 (see MON8286), suggesting ritual activity""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd26,26,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman road / lane 2, Monson Street""",81dd62d2-6701-4195-b74b-8057456bba4b,0200,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0300,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.543233764695708 53.2227200231031),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-0000000lhd26,,,,,,,,,,,,,,,,,723ecc12-c987-4b69-8141-5ac56506077d
00000000-0000-0000-0000-0000000lhd26,,,,,,,,,,,"""Lane about 3.6m wide composed of predominantly worn limestone cobbles. Separated from earlier lane by layer of dark yellowish brown sand and silt.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd27,27,838a206c-7975-4695-a2ae-1575b1e07984,"""Medieval pits  Monson Street""",81dd62d2-6701-4195-b74b-8057456bba4b,1050,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1900,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.543231934754765 53.2227739397285),,,f909a4f2-07b9-477d-8bae-c3a6a88ed982,
00000000-0000-0000-0000-0000000lhd27,,,,,,,,,,,,,,,,,2b884f51-c546-4773-8993-2b6c53f72650
00000000-0000-0000-0000-0000000lhd27,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-0000000lhd27,,,,,,,,,,,"""At least 16 pits visible in section. Most of unknown date.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd28,28,838a206c-7975-4695-a2ae-1575b1e07984,"""Late-post-medieval wells  Monson Street""",81dd62d2-6701-4195-b74b-8057456bba4b,1350,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1900,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.543336746159748 53.2227752209668),,,d880e0b8-3026-41b3-9b42-b5ad2e6205ee,
00000000-0000-0000-0000-0000000lhd28,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-0000000lhd28,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-0000000lhd28,,,,,,,,,,,"""Two wells of probable late or post-medieval date.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd29,29,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman inscribed grave slab, St Pauls Church, Westgate""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0150,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.539032601972821 53.2356858625238),,,84cb14c8-3a51-4500-80cc-a5f754ae72ca,
00000000-0000-0000-0000-0000000lhd29,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-0000000lhd29,,,,,,,,,,,"""Purbeck marble panel in seven pieces found re-used in the 11th-century foundations of St Pauls Church. The inscription is too fragmentary for interpretation, but probably refers to a civic honour or benefaction to an individual freedman, possibly named Tyrannus""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd30,30,838a206c-7975-4695-a2ae-1575b1e07984,"""Post-medieval drainage, Lincoln Cathedral""",81dd62d2-6701-4195-b74b-8057456bba4b,1773,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1800,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535495000846207 53.2344108392368),,,88af6f6c-9323-48ec-a30f-304ce1b5c407,
00000000-0000-0000-0000-0000000lhd30,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-0000000lhd30,,,,,,,,,,,,,,bc908dbc-45ff-426c-8713-f622907730ab,1388680,,
00000000-0000-0000-0000-0000000lhd30,,,,,,,,,,,"""An arc of stones and possible soakaway, with a portion of a stone coffin used as a gutter base leading to a stone-lined drain and a brick-lines sump/soakaway. It was probably built after the construction of the 1773 chapel (MON29)""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd31,31,838a206c-7975-4695-a2ae-1575b1e07984,"""Chapel of St John the Baptist/St Mary/Vergers vestry, Lincoln Cathedral""",81dd62d2-6701-4195-b74b-8057456bba4b,1192,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535448842651669 53.2344462313293),,,1d12a5ce-c55d-4dff-a2f2-38b21cb52475,
00000000-0000-0000-0000-0000000lhd31,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-0000000lhd31,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-0000000lhd31,,,,,,,,,,,,,,bc908dbc-45ff-426c-8713-f622907730ab,1388680,,
00000000-0000-0000-0000-0000000lhd31,,,,,,,,,,,"""It was originally apsidal in form, increased in size to a rectangular shape 1220s-1240s. It has been suggested (D Stocker) that this was to receive St Hughs body on his canonisation in 1220, twenty years after his death. It is known that his body was transferred to the purpose-built Angel Choir in 1280. No traces of a shrine or in situ burials were found within the chapel. The 1986 excavations found mortared and faced limestone foundations approximately 1.8m wide with a relieving arch. The chapel walls were c 1.5m wide, and there were 6-sided buttresses at the north-east and south-east corners, with smaller buttresses on the north and south walls. Foundations rested at east end on askew foundations. After partial demolition in 1772, there may have been an antiquarian excavation of the interior by James Essex. Essex rebuilt the chapel in apsidal form, specifically the east wall and the vault, reusing much of the stone. Named St Marys Chapel on Browne Willis plan of 1730, and Hollars plan of 1672.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd32,32,838a206c-7975-4695-a2ae-1575b1e07984,"""Lincoln Cathedral  Angel Choir""",81dd62d2-6701-4195-b74b-8057456bba4b,1256,cf4d3fee-1c66-499c-a087-13eb3a069807,38cc0cb2-1e87-4138-9503-cb1673980f91,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535463819729501 53.2344464153744),,,6bb1a075-782b-45e4-944c-b32c0419c34e,
00000000-0000-0000-0000-0000000lhd32,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-0000000lhd32,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-0000000lhd32,,,,,,,,,,,,,,bc908dbc-45ff-426c-8713-f622907730ab,1388680,,
00000000-0000-0000-0000-0000000lhd32,,,,,,,,,,,"""The Cathedral east end was completely remodelled in second half of the 13th century by the demolition of St Hughs Choir and the construction of the Angel Choir in 1256-1280. The 1984 (lc84) excavations revealed foundations to a depth of 2m. Three offsets were present.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd33,33,838a206c-7975-4695-a2ae-1575b1e07984,"""Lincoln Cathedral foundation wall""",81dd62d2-6701-4195-b74b-8057456bba4b,1200,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1230,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535494694106317 53.2344198252923),,,278959b5-9b68-462e-b94f-cd925b36a449,
00000000-0000-0000-0000-0000000lhd33,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-0000000lhd33,,,,,,,,,,,,,,bc908dbc-45ff-426c-8713-f622907730ab,1388680,,
00000000-0000-0000-0000-0000000lhd33,,,,,,,,,,,,,,,,d8e12c08-0c41-4320-97b2-0ab8a4a15b57,
00000000-0000-0000-0000-0000000lhd33,,,,,,,,,,,,,,,,,2b884f51-c546-4773-8993-2b6c53f72650
00000000-0000-0000-0000-0000000lhd33,,,,,,,,,,,"""Large wall foundation abutting the north side of St Hughs choir. Probably approximately 1m wide at its highest surviving level, consisting of partly-mortared facing stones up to 50cm x 40cm and a rubble core. The wall was levelled for the construction of the north-east transept chapel (MON31). Its function was not established""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd34,34,838a206c-7975-4695-a2ae-1575b1e07984,"""Lincoln Cathedral well""",81dd62d2-6701-4195-b74b-8057456bba4b,1550,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1770,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535389547866465 53.2344275230201),,,d880e0b8-3026-41b3-9b42-b5ad2e6205ee,
00000000-0000-0000-0000-0000000lhd34,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-0000000lhd34,,,,,,,,,,,"""Circular brick-lined well to the east of chapel (MON31), backfilled in the post-medieval period.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd35,35,838a206c-7975-4695-a2ae-1575b1e07984,"""Building, Lincoln Cathedral""",81dd62d2-6701-4195-b74b-8057456bba4b,0200,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1100,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535928722522668 53.2344341477237),,,278959b5-9b68-462e-b94f-cd925b36a449,
00000000-0000-0000-0000-0000000lhd35,,,,,,,,,,,,,,bc908dbc-45ff-426c-8713-f622907730ab,1388680,,
00000000-0000-0000-0000-0000000lhd35,,,,,,,,,,,,,,,,,2b884f51-c546-4773-8993-2b6c53f72650
00000000-0000-0000-0000-0000000lhd35,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-0000000lhd35,,,,,,,,,,,,,,,,,dfc1fa9b-e3c8-459d-a3fa-d65e1443b9e7
00000000-0000-0000-0000-0000000lhd35,,,,,,,,,,,"""Massive north-south limestone wall foundation cut by existing cathedral buttress. Nearly 2m wide with large facing stones and a rubble core bonded with yellow-brown very sandy mortar. Stratigraphically it could be as early as the late Roman period. An initial interpretation was that it was part of Remigius original cathedral complex, or it may have belonged to a free-standing bell tower, or an early cloister or other 11th-12th century structure. Investigations in 2003, however, revealed a stone apse to the north of the wall, which aligned with it, and part of an apse within and under the cathedral (recorded in the 19th century and marked on the floor in the north aisle of St Hughs choir). This led the excavators to favour a Roman date, but the stratigraphy and size of the walls make this unlikely (more likely to be Norman - pers comm M J Jones).""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd36,36,838a206c-7975-4695-a2ae-1575b1e07984,"""Post-Medieval pit, Lincoln Cathedral""",81dd62d2-6701-4195-b74b-8057456bba4b,1600,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1800,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535911598875328 53.2344968661371),,,f909a4f2-07b9-477d-8bae-c3a6a88ed982,
00000000-0000-0000-0000-0000000lhd36,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-0000000lhd36,,,,,,,,,,,"""Large pit remarkable for being filled with architectural stone features, almost to the exclusion of soil. 31 fragments were recovered from the incompletely-excavated feature.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd37,37,838a206c-7975-4695-a2ae-1575b1e07984,"""Medieval building, Deans Green""",81dd62d2-6701-4195-b74b-8057456bba4b,1050,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1540,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.53700308895361 53.2345642086156),,,278959b5-9b68-462e-b94f-cd925b36a449,
00000000-0000-0000-0000-0000000lhd37,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 115 Lincoln Roman Colonia (Lindum) / 1003569,,
00000000-0000-0000-0000-0000000lhd37,,,,,,,,,,,,,,,,,2b884f51-c546-4773-8993-2b6c53f72650
00000000-0000-0000-0000-0000000lhd37,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-0000000lhd37,,,,,,,,,,,"""Limestone rubble foundations in two apparently distinct areas. The extent of the western area of irregular rubble was unknown, while the eastern area, with more regular blocks contained within the excavated area, possibly dated to the 13th century and the construction of the Morning Chapel. The junction of the two areas aligns approximately with the eastern edge of the surviving 11th-century west block of the cathedral. The small excavation and intrusions make it uncertain if the two areas were in fact of different dates""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd38,38,838a206c-7975-4695-a2ae-1575b1e07984,"""Charnel pit, Lincoln cathedral""",81dd62d2-6701-4195-b74b-8057456bba4b,1750,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1800,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.536512215586252 53.2344592938537),,,36cae244-6305-4a32-90c2-c3e47ead63a5,
00000000-0000-0000-0000-0000000lhd38,,,,,,,,,,,,,,,,,2b884f51-c546-4773-8993-2b6c53f72650
00000000-0000-0000-0000-0000000lhd38,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-0000000lhd38,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 115 Lincoln Roman Colonia (Lindum) / 1003569,,
00000000-0000-0000-0000-0000000lhd38,,,,,,,,,,,"""Large charnel pit packed with human bones. Possibly dug after construction work in the 18th century which disturbed burials and then required reburial""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd39,39,838a206c-7975-4695-a2ae-1575b1e07984,"""Lincoln Cathedral  Fleming chapel""",81dd62d2-6701-4195-b74b-8057456bba4b,1425,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1540,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535256594974453 53.2343719501355),,,1d12a5ce-c55d-4dff-a2f2-38b21cb52475,
00000000-0000-0000-0000-0000000lhd39,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-0000000lhd39,,,,,,,,,,,,,,bc908dbc-45ff-426c-8713-f622907730ab,1388680,,
00000000-0000-0000-0000-0000000lhd39,,,,,,,,,,,"""Chantry chapel on the north side of the Angel Choir. The walls of the chapel abutted two of the buttresses of the Angel Choir. The foundations of the east wall and possible construction scaffolding post holes were recorded in 1984. Built by or in the name of Bishop Fleming (d 1431)""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd40,40,838a206c-7975-4695-a2ae-1575b1e07984,"""Lincoln Cathedral well""",81dd62d2-6701-4195-b74b-8057456bba4b,1450,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1700,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535151142001906 53.234388633708),,,d880e0b8-3026-41b3-9b42-b5ad2e6205ee,
00000000-0000-0000-0000-0000000lhd40,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-0000000lhd40,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-0000000lhd40,,,,,,,,,,,"""Stone-lined well, with reused 12th-century architectural fragments in the fill. Backfilled before the 17th century""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd41,41,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman cemetery Monks Road""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,38cc0cb2-1e87-4138-9503-cb1673980f91,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.5336795924317 53.2314128840209),,,61d45941-62ce-496e-a678-2d9c93c2756d,
00000000-0000-0000-0000-0000000lhd41,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-0000000lhd41,,,,,,,,,,,,,,,,a56fcb82-10dd-4ff5-a19b-09c0dca1a8fc,
00000000-0000-0000-0000-0000000lhd41,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 269 Lincoln Roman cemetery / 1004944,,
00000000-0000-0000-0000-0000000lhd41,,,,,,,,,,,"""Situated on the north side of Monks Road extending as far north as Lindum Road, but probably not as far south as Monks Road itself. The most westerly find was a small accessory vessel at 75 Monks Road. Cremation burials were found on north side of Lindum Road in 1859, and further south and south east under new workshop buildings in 1892 and Baptist Chapel. Accessory vessels from 75 Monks Road and School of Art in 1906. Tombstones found in Lindum Road in 1830 and 1889. Burials and a stone coffin were found on the south side of Lindum Road (Cathedral Street College accommodation) in 1994, and burials in the Exercise Park (2011) and new sports building site (2011). The skull of an inhumation burial was found during drainage work in 2008. The medieval Blackfriars later occupied this area.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd42,42,838a206c-7975-4695-a2ae-1575b1e07984,"""Cold Bath House, Lindum Terrace""",81dd62d2-6701-4195-b74b-8057456bba4b,1864,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1942,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.524650142789053 53.2325780030047),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-0000000lhd42,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-0000000lhd42,,,,,,,,,,,"""This plot was extra-parochial up until 1864, when it became a parish in its own right. Detached house which stood in a plot previously occupied by Cottams windmill (MON6334) at the north-east corner of the Arboretum, and built for Henry Kirke Hebb, solicitor, Deputy Town Clerk, and Clerk to the Urban Sanitary Authority (1875-1897, who lived there until his death in June 1902. The architect was Michael Drury, contractor a Mr Young (cost å£1579). Hebb had bought the land from Robert Cottam in 1863. In 1872 land to the west was purchased as part of the land sale to part finance the Arboretum. A stable block was planned in 1876; additions in 1881; billiard room in 1896; dining room enlarged in 1897 (architect W Watkins). A large room was used to entertain the Council (Hill VL, 171), perhaps the dining room?. Hebb died 01/06/1902. 1903, Miss May; 1911 (census) Francis Boothby, Sec Lincoln TA; 1913, Lincoln County Association Territorial Forces Office; 1914/18- , Lincoln School Boarding House; 1930s, Sister Swans Nursing Home; 1939- 42 HQ of Royal Engineers section. Destroyed by bomb in WW2 on 02/08/1942. The house was cleared away and the plot was used as a small-holding until 1952, when the site was incorporated into the Arboretum as the Coronation Gardens in 1953.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-0000000lhd43,43,838a206c-7975-4695-a2ae-1575b1e07984,"""Mid Roman defences. Walls. Colonia wall at Cathedral""",81dd62d2-6701-4195-b74b-8057456bba4b,0120,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535463819729501 53.2344464153744),,,bb545a0e-2f37-42ce-bd16-7b6d64dcda03,
00000000-0000-0000-0000-0000000lhd43,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-0000000lhd43,,,,,,,,,,,,,,,,,723ecc12-c987-4b69-8141-5ac56506077d
00000000-0000-0000-0000-0000000lhd43,,,,,,,,,,,"""The full surviving height of the east wall of the upper Roman city, running north-south, was exposed to a depth of c.3.6m below the modern surface, but its deepest extent was not reached. There were no foundations as such, being based on the rammed fill of the legionary-period ditch. (An earlier and narrower wall, c.1.5m wide dated from the early-mid 2nd century.) The wall contained mortar in its rubble core; the west face was pinkish, the refaced east face more yellow. All the exposed east face was clearly later than the original wall, consisting of at least two phases of work. The lowest three courses of this face consisted of large blocks terminating at a vertical joint to the north, suggesting a void here at some point. It may have been the south jamb of a postern gate inserted through the wall in the later Roman period, or part of a later fortification (see MON45). It was thickened internally in the late 3rd/4th century with roughly-laid limestone in pinkish mortar. Foundations at least 3m wide at cat86 excavations. Wall levelled in late 12th century and reused as foundations for eastwards choir extension of the Cathedral. A small section of the Roman wall is visible on the south side of the Cathedral. Limestone blocks were recorded to the east of the inner gate to the Bishops Palace in 2003; possibly waste material from the wall reused for medieval defences.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
